character,event_summary,paragraph_num,book_num,book_title
Mcgonagall,"If it were not for the fact that I never speak ill of my colleagues –’ Professor McGonagall broke off, and they saw that her nostrils had gone white.",802,3,Harry Potter And The Prisoner Of Azkaban
Trelawney,"True Seers are very rare, and Professor Trelawney …’",802,3,Harry Potter And The Prisoner Of Azkaban
Potter,"She stopped again, and then said, in a very matter-of-fact tone, ‘You look in excellent health to me, Potter, so you will excuse me if I don’t let you off homework today.",803,3,Harry Potter And The Prisoner Of Azkaban
Mcgonagall,‘You heard what Professor McGonagall said.’,806,3,Harry Potter And The Prisoner Of Azkaban
Harry’S,"‘Hermione, if Harry’s seen a Grim, that’s – that’s bad,’ he said.",809,3,Harry Potter And The Prisoner Of Azkaban
Ron,"‘You don’t know what you’re talking about!’ said Ron, starting to get angry.",811,3,Harry Potter And The Prisoner Of Azkaban
Harry’S,"And Harry’s still with us because he’s not stupid enough to see one and think, right, well, I’d better pop my clogs then!’",812,3,Harry Potter And The Prisoner Of Azkaban
Harry,"‘You didn’t seem quite so confident when you were telling Harry it was a sheep,’ said Hermione coolly.",816,3,Harry Potter And The Prisoner Of Azkaban
Hermione,"‘You didn’t seem quite so confident when you were telling Harry it was a sheep,’ said Hermione coolly.",816,3,Harry Potter And The Prisoner Of Azkaban
Pale Grey,"Yesterday’s rain had cleared; the sky was a clear, pale grey and the grass was springy and damp underfoot as they set off for their first ever Care of Magical Creatures class.",821,3,Harry Potter And The Prisoner Of Azkaban
Harry,Harry walked beside them in silence as they went down the sloping lawns to Hagrid’s hut on the edge of the Forbidden Forest.,822,3,Harry Potter And The Prisoner Of Azkaban
Harry,Harry was quite sure he knew what they were talking about.,822,3,Harry Potter And The Prisoner Of Azkaban
Fang,"He stood in his moleskin overcoat, with Fang the boarhound at his heels, looking impatient to start.",823,3,Harry Potter And The Prisoner Of Azkaban
Harry,"For one nasty moment, Harry thought that Hagrid was going to lead them into the Forest; Harry had had enough unpleasant experiences in there to last him a lifetime.",825,3,Harry Potter And The Prisoner Of Azkaban
Harry,"Other people took theirs out, too; some, like Harry, had belted their book shut; others had crammed them inside tight bags or clamped them together with bullclips.",828,3,Harry Potter And The Prisoner Of Azkaban
Bin,"‘Hasn’ – hasn’ anyone bin able ter open their books?’ said Hagrid, looking crestfallen.",829,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"‘Oh, tremendously funny!’ said Malfoy.",834,3,Harry Potter And The Prisoner Of Azkaban
Harry,Hagrid was looking downcast and Harry wanted Hagrid’s first lesson to be a success.,835,3,Harry Potter And The Prisoner Of Azkaban
Forest,He strode away from them into the Forest and out of sight.,837,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"‘God, this place is going to the dogs,’ said Malfoy loudly.",838,3,Harry Potter And The Prisoner Of Azkaban
Harry,Trotting towards them were a dozen of the most bizarre creatures Harry had ever seen.,840,3,Harry Potter And The Prisoner Of Azkaban
Harry,Harry could sort of see what Hagrid meant.,843,3,Harry Potter And The Prisoner Of Azkaban
Harry,"Malfoy, Crabbe and Goyle weren’t listening; they were talking in an undertone and Harry had a nasty feeling they were plotting how best to disrupt the lesson.",847,3,Harry Potter And The Prisoner Of Azkaban
Yeh,"‘Yeh always wait fer the Hippogriff ter make the firs’ move,’ Hagrid continued.",848,3,Harry Potter And The Prisoner Of Azkaban
Doesn,"If he doesn’ bow, then get away from him sharpish, ’cause those talons hurt.’",848,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,Malfoy’s eyes were narrowed maliciously.,853,3,Harry Potter And The Prisoner Of Azkaban
Harry,"Harry’s eyes immediately began to water, but he didn’t shut them.",855,3,Harry Potter And The Prisoner Of Azkaban
Harry,"‘Well done, Harry!’ said Hagrid, ecstatic.",861,3,Harry Potter And The Prisoner Of Azkaban
Harry,"Ron and Hermione practised on the chestnut, while Harry watched.",872,3,Harry Potter And The Prisoner Of Azkaban
Hermione,"Ron and Hermione practised on the chestnut, while Harry watched.",872,3,Harry Potter And The Prisoner Of Azkaban
Ron,"Ron and Hermione practised on the chestnut, while Harry watched.",872,3,Harry Potter And The Prisoner Of Azkaban
Harry,"‘This is very easy,’ Malfoy drawled, loud enough for Harry to hear him.",874,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"‘This is very easy,’ Malfoy drawled, loud enough for Harry to hear him.",874,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"Malfoy yelled, as the class panicked.",876,3,Harry Potter And The Prisoner Of Azkaban
Goyle,Crabbe and Goyle flexed their muscles threateningly.,881,3,Harry Potter And The Prisoner Of Azkaban
Harry,"The Slytherins, still muttering about Hagrid, headed away in the direction of their dungeon common room; Harry, Ron and Hermione proceeded upstairs to Gryffindor Tower.",883,3,Harry Potter And The Prisoner Of Azkaban
Hermione,"The Slytherins, still muttering about Hagrid, headed away in the direction of their dungeon common room; Harry, Ron and Hermione proceeded upstairs to Gryffindor Tower.",883,3,Harry Potter And The Prisoner Of Azkaban
Ron,"The Slytherins, still muttering about Hagrid, headed away in the direction of their dungeon common room; Harry, Ron and Hermione proceeded upstairs to Gryffindor Tower.",883,3,Harry Potter And The Prisoner Of Azkaban
Hermione,"‘They wouldn’t sack him, would they?’ said Hermione anxiously, not touching her steak-and-kidney pudding.",888,3,Harry Potter And The Prisoner Of Azkaban
Harry,Harry was watching the Slytherin table.,890,3,Harry Potter And The Prisoner Of Azkaban
Harry,Harry was sure they were cooking up their own version of how Malfoy had got injured.,890,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,Harry was sure they were cooking up their own version of how Malfoy had got injured.,890,3,Harry Potter And The Prisoner Of Azkaban
Ron,"‘Well, you can’t say it wasn’t an interesting first day back,’ said Ron gloomily.",891,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"‘But ’sonly a matter o’ time, i’n’t it, after Malfoy …’",902,3,Harry Potter And The Prisoner Of Azkaban
Pomfrey,‘Madam Pomfrey can mend anything.,905,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"‘It’s all Malfoy’s fault, Hagrid!’ said Hermione earnestly.",907,3,Harry Potter And The Prisoner Of Azkaban
Dumbledore,We’ll tell Dumbledore what really happened.’,908,3,Harry Potter And The Prisoner Of Azkaban
Yeh,"‘I’m takin’ yer all back up ter school, an’ don’ let me catch yeh walkin’ down ter see me after dark again.",920,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"Malfoy didn’t reappear in classes until late on Thursday morning, when the Slytherins and Gryffindors were halfway through double Potions.",921,3,Harry Potter And The Prisoner Of Azkaban
Harry,"He swaggered into the dungeon, his right arm covered in bandages and bound up in a sling, acting, in Harry’s opinion, as though he was the heroic survivor of some dreadful battle.",921,3,Harry Potter And The Prisoner Of Azkaban
Harry,"Harry and Ron scowled at each other; Snape wouldn’t have said ‘settle down’ if they’d walked in late, he’d have given them detention.",925,3,Harry Potter And The Prisoner Of Azkaban
Ron,"Harry and Ron scowled at each other; Snape wouldn’t have said ‘settle down’ if they’d walked in late, he’d have given them detention.",925,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"But Malfoy had always been able to get away with anything in Snape’s classes; Snape was Head of Slytherin house, and generally favoured his own students before all others.",925,3,Harry Potter And The Prisoner Of Azkaban
Ron,"Ron seized his knife, pulled Malfoy’s roots towards him and began to chop them roughly, so that they were all different sizes.",931,3,Harry Potter And The Prisoner Of Azkaban
Malfoy’S,"Ron seized his knife, pulled Malfoy’s roots towards him and began to chop them roughly, so that they were all different sizes.",931,3,Harry Potter And The Prisoner Of Azkaban
Ron,"Snape approached their table, stared down his hooked nose at the roots, then gave Ron an unpleasant smile from beneath his long, greasy black hair.",933,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"‘And, sir, I’ll need this Shrivelfig skinned,’ said Malfoy, his voice full of malicious laughter.",936,3,Harry Potter And The Prisoner Of Azkaban
Harry,Harry took Malfoy’s Shrivelfig as Ron set about trying to repair the damage to the roots he now had to use.,938,3,Harry Potter And The Prisoner Of Azkaban
Ron,Harry took Malfoy’s Shrivelfig as Ron set about trying to repair the damage to the roots he now had to use.,938,3,Harry Potter And The Prisoner Of Azkaban
Malfoy’S Shrivelfig,Harry took Malfoy’s Shrivelfig as Ron set about trying to repair the damage to the roots he now had to use.,938,3,Harry Potter And The Prisoner Of Azkaban
Harry,Harry skinned the Shrivelfig as fast as he could and flung it back across the table at Malfoy without speaking.,938,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,Harry skinned the Shrivelfig as fast as he could and flung it back across the table at Malfoy without speaking.,938,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,Malfoy was smirking more broadly than ever.,938,3,Harry Potter And The Prisoner Of Azkaban
Ron,"‘Keep talking, Malfoy, and I’ll give you a real injury,’ snarled Ron.",942,3,Harry Potter And The Prisoner Of Azkaban
Malfoy,"‘Keep talking, Malfoy, and I’ll give you a real injury,’ snarled Ron.",942,3,Harry Potter And The Prisoner Of Azkaban
Harry,"‘So that’s why you’re putting it on,’ said Harry, accidentally beheading a dead caterpillar because his hand was shaking in anger.",944,3,Harry Potter And The Prisoner Of Azkaban
Weasley,"Weasley, slice my caterpillars for me.’",945,3,Harry Potter And The Prisoner Of Azkaban
Daily Prophet,Daily Prophet this morning – they reckon Sirius Black’s been sighted.’,952,3,Harry Potter And The Prisoner Of Azkaban
Sirius Black’S,Daily Prophet this morning – they reckon Sirius Black’s been sighted.’,952,3,Harry Potter And The Prisoner Of Azkaban
Harry,"But Malfoy’s eyes were shining malevolently, and they were fixed on Harry.",956,3,Harry Potter And The Prisoner Of Azkaban
Malfoy’S,"But Malfoy’s eyes were shining malevolently, and they were fixed on Harry.",956,3,Harry Potter And The Prisoner Of Azkaban
Potter,"‘Thinking of trying to catch Black single-handed, Potter?’",957,3,Harry Potter And The Prisoner Of Azkaban
Harry,Harry and Ron packed away their unused ingredients and went to wash their hands and ladles in the stone basin in the corner.,963,3,Harry Potter And The Prisoner Of Azkaban
Ron,Harry and Ron packed away their unused ingredients and went to wash their hands and ladles in the stone basin in the corner.,963,3,Harry Potter And The Prisoner Of Azkaban
Trevor,"Snape picked up Trevor the toad in his left hand, and dipped a small spoon into Neville’s potion, which was now green.",968,3,Harry Potter And The Prisoner Of Azkaban
Trevor,"Snape, looking sour, pulled a small bottle from the pocket of his robe, poured a few drops on top of Trevor and he reappeared suddenly, fully grown.",970,3,Harry Potter And The Prisoner Of Azkaban
Harry,He smirked at Harry and disappeared.,975,3,Harry Potter And The Prisoner Of Azkaban
Harry,Harry wasn’t surprised; he could see that it was crammed with at least a dozen large and heavy books.,979,3,Harry Potter And The Prisoner Of Azkaban
Hermione,"‘You know how many subjects I’m taking,’ said Hermione breathlessly.",981,3,Harry Potter And The Prisoner Of Azkaban
Lupin,Professor Lupin wasn’t there when they arrived at his first Defence Against the Dark Arts lesson.,985,3,Harry Potter And The Prisoner Of Azkaban
Lupin,"Puzzled but interested, the class got to its feet and followed Professor Lupin out of the classroom.",989,3,Harry Potter And The Prisoner Of Azkaban
Filch,‘Mr Filch won’t be able to get in to his brooms.’,993,3,Harry Potter And The Prisoner Of Azkaban
Hogwarts,"Filch was the Hogwarts caretaker, a bad-tempered, failed wizard who waged a constant war against the students and, indeed, Peeves.",994,3,Harry Potter And The Prisoner Of Azkaban
